13 668 8 9385 16 500 688 3 186 579 	5
154 0 241 910 297 11 933 128 533 765 11 18 9 2411 68 2 7 2130 117 6011 52 2 470 10 13 3551 1 94 7084 9 56 149 7547 32 2 1703 2148 106 13 140 622 0 865 29 0 580 181 3 186 6 101 24 305 164 17 453 73 0 910 297 71 2006 2 24 2116 65 2067 158 0 431 4 9986 19 2874 1542 121 366 3 484 511 10 310 0 3785 53 9 0 5647 2198 235 43 428 4 112 0 90 6 5 2 305 0 865 29 323 2 167 1888 17 24 61 7174 58 1 283 11 7 225 3 2682 3734 302 949 50 13 3551 3 132 866 525 14 57 3269 528 2837 29 0 580 1 7 305 2 198 149 7547 2 1088 40 3043 4 450 583 91 6363 29 39 7465 39 4 13 536 2384 158 13 4096 340 1 181 0 3737 60 34 975 2 2 346 	1
2 46 783 280 315 1166 16 28 121 515 21 126 14 27 174 716 6 290 1038 1265 80 776 2 110 41 42 1 1027 19 3 177 153 16 1265 306 78 699 4463 13 345 100 3 1451 8651 1692 1 2 367 1074 598 20 194 1850 0 1265 384 6098 14 346 6648 1 1236 0 384 36 17 135 49 3 751 23 148 3469 16 78 1239 66 6 3 28 4 154 1 34 507 23 4934 26 1265 	3
26 30 26 58 26 235 5117 185 2 24 0 1004 1133 340 64 135 14 2192 488 1 656 1302 0 1302 31 169 0 1004 1133 7 846 571 32 31 0 488 715 32 26 32 5 7 5 18 147 357 30 23 11 2 22 272 1789 357 30 5 41 9 0 170 361 38 746 1237 264 55 2113 40 32 169 37 2 74 10 0 182 1276 2 150 2841 156 33 143 15 2 74 23 124 4 411 49 0 1454 387 4 51 43 1311 1671 9 314 487 50 10 3 751 130 14 1120 	4
2 74 814 2738 2147 61 458 355 10 16 1255 4 13 1209 293 82 413 5 78 188 845 6 2190 1 5924 5 8 10 432 32 26 32 5 521 10 190 9 35 2911 2 76 2911 5 8 3 6769 6 869 52 2 47 1641 19 163 1 137 4 103 59 5 226 281 1 237 36 2 51 4 2738 2147 1 110 353 114 421 170 732 16 1060 14 294 1434 2 74 124 4 3 1796 2 231 6 2738 2147 18 1434 82 581 37 12 281 29 5 1 70 21 137 4 929 946 49 3924 118 12 41 70 21 36 2911 37 2 24 272 177 29 38 4 134 56 2738 2147 5 60 34 11 607 48 1118 46 34 860 6770 15 16 8 23 0 4347 48 268 2080 1132 125 96 30 17 400 497 4 439 50 14 0 6676 8 48 200 25 75 322 15 6 348 12 123 952 9 0 353 9016 3391 228 48 142 8 486 131 413 5 226 34 3200 17 70 21 783 59 326 958 38 10 38 2 55 46 21 134 227 26 211 56 16 28 51 281 29 13 1434 2073 581 	5
6771 8 3 703 3554 27 17 22 48 5429 7415 273 53 20 626 29 6771 20 22 24 3 35 178 1 26 58 3092 273 53 20 98 4 156 29 6771 33 78 65 3 405 4 449 961 161 20 70 21 84 161 15 5 18 354 4 103 11 211 25 2139 50 1 11 33 25 268 8652 11 22 435 423 4 39 16 8 3 9421 	4
35 58 35 30 491 240 20 24 0 1 17 31 4 946 9 0 5084 294 1 729 1 127 31 69 169 72 160 51 63 1 240 4 246 	5
2 76 172 28 19 1225 1647 2 67 65 1445 4 98 3 4485 5466 9 1491 136 0 161 7 80 225 5 2734 269 7217 10 0 742 931 5 117 7465 5 14 148 1581 1 581 275 4 105 1353 133 9 157 72 34 63 184 377 9 11 472 44 	4
111 63 4 0 5219 1 1423 0 1549 99 2 110 2068 11 13 472 155 7 23 8595 26 32 13 102 0 58 7 35 0 3554 541 15 0 30 116 23 112 39 134 717 717 14 273 600 36 13 102 258 149 6 89 24 0 1 1253 6 89 55 386 5 0 31 35 0 2087 138 7 244 15 0 1281 7 27 106 399 5 7 36 2947 1 122 75 940 0 1501 8097 135 5 7 56 149 199 3 710 689 393 639 11 7 75 196 6 3 797 9 393 639 47 417 5219 2 110 2068 16 72 34 13 197 258 33 25 75 174 716 36 3677 18 3466 3677 18 8 66 1 1 542 805 5219 	3
142 8 13 271 6 28 35 1505 30 821 404 1389 228 277 185 726 126 73 2038 1 1111 1 5177 29 0 259 2 36 142 32 3 1386 45 1607 610 183 2 84 22 0 276 189 0 1261 1 645 138 64 12 226 103 8 956 1362 14 8653 6 273 3973 10 2233 1 0 1569 1 129 16 8 3 241 183 27 2 84 22 1536 64 112 9 0 277 3884 92 109 960 37 7613 695 1316 12 46 22 694 3 464 6 222 32 80 	5
2 111 43 510 120 14 3 546 6 199 5 8 3 93 1793 28 10 3 1793 182 2 453 93 1271 1 2038 193 33 637 2 114 156 647 82 2 98 4 505 296 49 255 6418 27 87 407 43 7 3 1539 1525 9 39 2 214 21 1174 0 647 43 4 34 272 35 15 1170 7 2 467 273 44 11 2 238 7 239 0 565 384 148 1 131 1 273 7 42 693 2 70 21 578 754 64 663 2 238 2 238 199 6 83 15 273 44 7 239 17 267 70 21 112 3 177 647 289 57 6 0 334 22 57 1199 1762 565 15 70 21 295 11 5759 12 105 273 289 32 5 8 2312 19 0 99 1 12 344 21 34 421 52 2 219 36 2 22 4 47 50 9 3 204 4209 2 72 494 2 74 147 3 79 2888 11 17 115 21 22 1846 1600 45 144 1846 959 29 38 9 11 965 121 395 21 22 1846 959 2 47 11 17 25 428 4 34 364 380 1842 1367 45 839 308 8 1271 126 136 15 139 19 2 103 2 226 267 1053 4 342 637 15 2 84 316 3 1846 1600 14 144 26 183 2 74 23 157 280 15 2 41 76 5 1 5 343 13 183 3 186 66 1824 918 2 103 	4
77 2996 77 3217 15 133 8654 215 1103 1073 166 4483 1 3300 29 38 173 16 8 3 6346 6 0 1432 1 66 2531 6 0 113 121 1044 5578 4 144 271 6 1789 1915 4 1432 1 113 16 8 3 1753 23 3 6354 128 0 2876 43 8 1873 4611 1 1300 14 7523 3320 10 9 26 4988 	1
2 110 3 891 4286 7576 25 13 5220 15 2 74 1665 320 3 8655 704 7 3 2 68 480 44 6461 6 5014 413 2 470 0 780 324 741 3 6151 257 2 24 13 704 2 7 654 4 4319 2 1794 102 4 0 2081 5930 11 502 12 4106 1300 360 14 7000 6 5462 1 1070 3749 2 7 26 4 51 257 2 24 3060 3 341 1300 4 2706 158 27 304 27 26 15 118 0 1753 94 4270 1073 40 6 0 152 2 24 262 13 891 3659 187 198 937 49 7039 4 288 4083 2377 2 317 4 1145 16 2706 187 66 6 3 1588 27 2 5545 0 3450 8120 0 2530 6 6152 1 2208 123 420 14 0 1753 1375 70 21 47 39 467 16 369 21 4234 3448 5 18 69 23 1344 1730 314 262 13 1300 1 3 341 4611 2 3437 4 266 40 261 532 75 2 46 1315 1311 13 102 555 4 0 1753 7 35 118 0 472 44 135 0 1753 24 1253 6 0 1300 2 135 223 9 1 2 7 841 4 165 29 323 44 6 0 1300 19 13 537 6 140 2357 27 2 337 57 19 1363 9 39 1 5545 56 42 421 11 18 52 2 2275 4 3255 16 1753 1253 6 13 1300 55 16 1753 369 21 5866 108 36 636 2 22 507 87 0 3002 1753 10 7 66 625 86 16 44 10 432 2 725 11 3002 1753 14 188 2909 6 4598 1 7021 27 532 4 165 27 532 4 4397 27 532 4 409 9 373 1 685 2 469 21 574 8655 359 227 19 13 122 40 3 602 617 33 1194 39 125 4 410 0 1275 58 266 40 1375 77 88 7 3 108 3002 602 121 3379 2 671 264 56 1275 58 2033 1 267 13 3639 4 685 9 88 1563 1525 73 1525 59 2 480 4 85 10 105 4 266 40 13 1300 29 323 0 4368 7 10 5810 227 9 39 4 1737 1 118 57 27 0 184 53 2 111 4 8655 4 530 50 0 1300 2 24 337 19 1363 1777 2 303 0 1275 58 266 40 2 7 10 1 40 10 36 487 8656 220 27 295 18 78 1300 395 21 84 22 0 1300 12 137 968 857 12 46 1315 1859 3 8657 1 845 378 12 46 28 1300 19 1363 49 144 2961 37 12 123 187 62 2645 101 617 33 25 108 5 18 532 4 47 3 704 41 422 10 62 622 36 2 116 5 18 23 61 532 28 4 4397 8655 395 21 112 12 219 36 12 137 4 721 373 33 33 25 1545 1031 41 23 157 125 12 5493 83 33 25 3537 3744 29 0 1753 15 956 56 236 1 125 4 410 928 33 18 253 307 10 0 2775 12 46 266 62 300 40 694 14 48 1275 58 266 40 1201 5 18 93 3017 309 1029 6772 1 9748 	3
54 319 22 303 16 1639 2369 9 867 248 136 169 58 1 3327 19 2215 713 12 	5
48 58 7 846 3432 15 271 6 623 5 7 1634 120 166 4366 1 68 44 937 10 0 97 7 313 9 41 3 132 1812 48 401 396 42 623 33 15 2 2375 5 7 3 267 737 377 120 1699 	3
59 61 2363 120 20 24 29 5121 18 861 2880 3096 168 20 526 7 286 1328 0 228 8 299 1 0 58 8 1538 125 174 5594 757 3232 1 2719 1862 5 18 3 42 1197 722 5 18 723 5 18 2537 1 5 18 267 0 90 3096 10 506 0 974 4069 3099 672 148 1 131 2529 795 3111 1 241 394 13 861 801 7 40 6 16 696 1 267 0 90 840 6 250 2 67 24 38 416 4185 729 127 1 3137 1019 31 417 8344 32 80 2 74 23 3 433 456 15 0 527 598 594 226 34 7093 5 18 27 26 2 7 874 651 52 5 135 4 0 180 1 118 2 526 38 6 5 0 68 38 120 7 54 974 4069 7 603 3 394 1 52 2 305 0 463 70 21 2075 56 5 88 181 244 1 118 3437 4 422 89 3 5221 394 19 5 18 368 1287 6 346 5 7 3 55 286 1328 9539 16 28 8 486 169 	5
13 319 1 2 76 16 28 430 30 35 58 925 108 1875 3 161 35 200 77 207 252 30 84 443 40 203 1 101 166 12 25 314 3 26 53 0 4190 95 14 2360 2911 142 8 27 27 430 	4
30 7 244 687 244 15 1765 7 868 244 57 101 25 41 23 2417 4 229 10 0 30 2335 29 323 1359 28 24 3 42 1248 1037 29 102 20 274 283 82 20 31 588 755 351 4 0 2985 15 0 5615 20 708 49 33 0 895 0 1037 94 283 37 2 74 6627 227 2 72 51 63 	2
171 159 2 7 14 3 1378 1198 18 430 544 522 78 65 13 5083 2533 0 8 1059 80 1 907 87 119 14 3 1100 6 0 142 	5
13 345 1 2 335 3 9821 43 9 13 735 20 24 61 169 53 20 231 1976 6 0 35 162 195 680 29 0 4447 109 1 29 0 1735 109 0 1735 109 24 7614 1 3 704 180 17 69 24 3 354 162 195 99 191 168 8 140 239 5164 1 1136 20 335 3 541 178 29 6889 2292 1 3 243 915 29 5184 3657 20 231 1976 6 0 253 2009 5846 1 0 4076 1752 0 113 7 169 1 42 1662 17 22 160 3039 54 401 1 72 4645 54 246 	5
878 8 2723 1 55 216 3510 9 59 88 366 0 681 113 130 89 219 625 49 0 1269 20 461 10 4 0 53 20 312 0 764 17 111 0 458 1525 4 112 157 13 140 416 236 7 314 299 29 0 2379 2 60 240 16 764 4 564 121 78 1103 878 1 216 1727 25 0 90 	5
314 892 466 6 53 10 6153 1968 106 0 248 975 319 2 22 84 3 28 43 10 506 11 2759 61 1342 1 268 6 0 30 2 22 24 1225 6 0 5029 29 6153 4844 743 2 22 262 358 3 28 11 343 30 19 0 306 1042 68 148 565 1 2526 375 9 62 155 12 46 84 51 1498 1 283 47 62 30 3360 283 22 3 817 10 62 857 15 2 74 1468 4 2263 11 62 30 425 40 809 1 124 332 3 1684 10 3 2539 0 271 1 1493 478 1640 101 4 2025 0 1814 90 30 1368 16 1684 958 221 373 9 164 172 153 4541 0 294 1 95 106 3 4844 1400 71 33 25 71 288 2010 703 45 596 5060 6153 4844 743 908 2759 26 30 29 3 26 235 301 0 410 6 8658 1 4722 6 1023 8 6153 4844 743 9 315 890 23 15 5 8 3 35 517 9 383 223 9 3669 677 3436 35 804 1 848 30 14 0 237 6 6153 37 124 9 0 102 53 112 157 4 105 0 6468 1 693 985 1 2627 859 62 183 14 3 148 1 820 4 778 5725 117 3 35 183 29 6153 4844 743 666 1 35 512 29 48 42 90 	5
317 4 179 16 28 3 796 1 7 270 4204 2 110 981 1 11 18 61 1033 607 2 238 0 1745 2785 3052 955 326 1 2 76 5 2 47 458 1979 1 33 8 27 96 269 10 0 793 1 782 13 345 78 238 0 1387 6655 18 95 0 475 325 2785 3052 0 5194 3614 325 1 0 634 95 1 88 311 83 38 0 35 189 8 11 16 8 3 319 558 401 1 5 1488 10 0 30 2 491 240 29 323 428 16 28 5 18 1013 542 1 33 25 35 141 680 370 0 377 	5
44 6 13 1085 0 679 95 381 25 7104 14 250 759 127 1 84 887 0 200 25 585 9 59 12 47 69 36 1938 75 184 403 9 408 146 40 45 71 631 821 183 1275 497 349 1 1845 4256 418 25 1988 	5
16 8 44 261 290 734 1181 17 497 247 1360 1 57 408 1756 11 46 51 616 35 14 62 212 33 25 379 1031 12 46 568 49 4 409 1 1780 943 440 16 4524 720 1 41 24 3 35 53 43 6138 19 247 1 2444 14 3 249 121 780 16 247 372 4 39 2 808 3 2907 2345 648 43 15 5 395 21 965 2782 2332 108 75 	5
2826 410 68 3 1365 704 27 12 46 415 8058 37 12 233 4 54 1471 456 6402 89 4 450 926 1 47 3 245 1639 204 1494 144 589 12 123 19 62 368 55 19 62 368 20 67 892 106 149 4303 29 16 208 1 5 78 65 3 3837 1240 231 866 790 118 54 1471 456 181 54 1083 229 5287 33 7 3 1494 14 0 3396 0 3190 7 59 7 4 146 245 566 231 149 724 23 3 1570 189 7 4222 2430 172 444 20 130 4 390 58 7 2492 63 4 54 1471 456 20 111 63 4 0 208 10 456 15 33 8 71 7615 71 44 901 8578 1471 113 1 3 3011 2956 5251 51 1353 	1
2 619 264 15 5301 56 0 30 1 228 6 16 703 97 2 311 0 281 6 16 28 309 1 40 35 4690 9065 1 236 2849 1048 10 0 109 182 442 3 618 281 58 7 108 1 359 30 7 391 86 138 7 264 15 4066 759 1 2 94 3 14 57 1326 333 2323 13 647 289 7 2307 14 3 455 5655 142 5 7 75 940 1 33 7 3 8659 6 5655 2600 2 84 146 1536 202 16 53 2 115 21 151 0 200 25 26 5 18 23 225 3 391 86 571 183 345 7 1776 421 14 216 95 5494 3405 6 124 63 25 4503 4 1253 	2
2 84 498 13 2215 29 3613 15 17 115 21 22 3 2369 4 1213 13 536 17 4715 39 4 1639 2369 1 305 39 11 17 251 22 119 1495 2 111 4 16 185 1 24 0 90 155 17 31 42 457 2327 39 437 1 2 7 10 1 40 10 604 906 2105 2 72 34 63 143 1 143 	5
20 150 146 16 106 144 153 0 113 8 84 27 108 1 17 123 84 77 227 4 179 13 365 38 199 3 1341 75 264 5961 4 48 7616 389 0 0 1168 1167 367 1029 1120 1167 367 1 1157 1167 367 70 21 927 0 6308 11 197 1364 9 0 365 41 112 157 12 22 3 132 6523 19 646 	5
2 110 49 1183 1 0 658 294 43 55 8 1487 551 4 11 0 4462 101 171 1 0 169 14 224 1 17 67 94 39 1364 48 2532 1405 8 4014 26 1 0 2579 2097 8 4 946 9 2 104 156 43 172 153 1 2 2497 85 	5
33 18 71 401 36 605 401 32 144 6 13 246 72 426 12 2 110 3 1034 4286 2 104 409 10 3 1034 38 153 38 377 38 416 221 1 85 264 15 29 362 5523 6 5093 1304 80 10 2 55 104 2 110 23 87 4585 19 11 2 267 60 37 383 470 39 342 172 136 1 143 1304 244 581 136 8660 8 13 201 5299 10 614 9 3 1733 6 2011 13 3204 246 6 8660 103 121 17 25 16 8 1103 18 1034 29 5 18 90 0 2147 1 3 5987 92 273 605 8 3 477 0 365 76 5 2 22 4 1172 2 85 75 159 2 47 4 51 134 2610 4 13 246 92 273 2374 605 2 69 1818 66 5554 11 2 46 3248 52 2 4086 8180 4 13 5262 861 2280 360 2 110 3 2588 1 360 2 60 946 4 22 57 6 48 7487 1 2382 2 22 507 27 174 354 3182 7021 1 1093 6039 29 1 73 8660 1 145 925 31 68 57 6 0 170 169 2 22 24 0 4030 2034 6 5289 49 254 4168 8661 4451 7441 7369 80 38 6 83 76 12 8660 69 78 61 3208 10 5014 2213 9 7617 20 22 24 61 3208 29 54 660 9 379 248 5 8 354 4 771 11 0 6673 5554 6773 4232 25 3819 25 1838 1295 53 92 53 2 22 507 5222 365 4766 604 48 6 8197 4 771 8 3 541 1752 12 46 316 3 77 1349 616 14 0 8633 5093 59 66 46 12 321 9 0 68 1453 2 46 1732 1322 8 11 10 441 18 328 173 0 705 329 34 4 57 2847 15 37 12 36 83 19 4457 17 607 22 3967 1910 1 4 2008 253 1910 3 35 122 4 495 5289 83 1 47 3616 2 85 690 315 3719 4 1282 0 3957 43 10 614 32 2 22 2524 10 13 81 3957 378 2 85 2075 56 3571 2213 7618 10 614 14 1298 1556 1894 2877 32 3 1710 8155 456 257 181 51 19 14 0 605 	5
1875 85 2 179 3 215 355 1124 15 92 514 4694 10 514 724 4 47 13 423 1 2018 3826 2 46 953 134 17 22 3039 16 92 406 2169 50 9 3 3162 1460 0 3243 305 89 54 2018 7 484 15 20 5048 82 20 25 320 0 276 2764 20 24 14 10 3075 3116 623 1 17 25 3047 89 7619 3 897 9 59 17 444 0 5058 8662 2 238 4 1685 40 3 341 92 88 312 1 0 423 8 23 1887 124 4 411 158 4 0 208 2740 1 6676 11 17 3532 0 2882 9 58 2 22 23 917 1 41 47 32 2 3200 10 0 102 293 20 31 775 4 3777 4 3360 2018 27 11 343 16 155 87 1236 	1
172 257 10 3 151 12 41 233 4 316 26 2735 1290 2 7 950 4 1754 1754 18 151 975 190 0 213 451 8 318 10 3 4421 2988 1 443 14 3 9309 4264 2 24 0 6348 298 95 1800 1 1379 0 1379 7 55 0 777 40 689 6 0 183 15 0 133 116 229 752 12 70 21 22 4 47 0 95 1 1379 969 15 139 19 70 21 34 36 11 20 111 569 152 141 1 20 31 588 1 347 10 245 220 15 49 0 534 6 0 81 378 11 369 21 1131 	4
42 811 1271 97 98 32 174 4024 485 32 12 46 273 105 443 14 199 748 8663 199 232 714 1 38 0 663 2 94 31 131 2376 3502 14 2087 2333 645 1836 148 1167 127 1952 14 5792 4427 1 148 1261 14 645 1108 	4
299 630 109 14 3 145 810 14 299 935 358 32 	4
0 535 95 205 1363 0 1318 551 2240 1 1660 1 0 224 117 0 703 2423 44 355 82 5 226 505 313 525 	4
0 28 78 3 77 79 911 124 19 1 17 22 57 618 300 15 0 493 0 1124 8 27 767 8 11 33 55 728 21 3 186 6 485 11 70 21 6134 3503 250 728 21 254 101 981 70 21 17 794 0 733 6 1061 79 2520 193 54 30 87 175 11 8 0 68 493 17 25 4625 118 280 27 96 2198 250 2 72 114 783 0 250 5322 7620 1 3733 22 2 51 4 3 28 36 16 4 47 3 289 11 2848 1156 10 66 1592 1883 23 4 47 57 1402 3411 1529 1065 11 728 21 986 32 848 32 148 4311 1118 36 95 1 382 2630 2 76 250 15 172 257 10 3 151 2 36 4 747 3 854 289 198 1453 8 986 168 8 298 476 17 4594 0 11 101 25 981 82 5 8 3109 4958 211 8 0 424 122 40 6 251 3927 3 848 1 209 183 2 150 179 83 3 128 140 355 82 59 20 1119 7 270 209 15 14 986 172 993 3503 250 1 1504 5 55 8 3 1507 37 12 137 8556 981 1329 98 40 57 1148 260 45 3215 260 17 25 42 1592 1 1042 1650 4 269 3 1745 289 0 2198 1923 1 1118 25 9 7620 14 250 5322 23 9 11 41 137 3 26 183 439 62 1395 10 266 1 12 226 34 471 	2
2 76 2407 1204 2 22 69 2086 4 51 4 172 185 901 0 149 10 27 5474 36 172 185 0 237 1 268 8 1449 1 131 2 94 0 980 1623 1352 1 2925 16 53 166 36 84 5 18 131 1 9 32 221 32 17 134 5 366 13 8544 1166 0 75 2 60 161 9 254 1204 144 53 	5
2 76 4 156 43 292 5 8 586 45 725 607 20 47 26 58 1 81 173 20 70 21 607 0 30 8 55 26 15 81 173 5 18 117 54 105 8 284 3429 50 15 17 25 26 56 6495 5 44 189 2 22 3 589 14 8 1042 2224 43 2 24 3 1058 9 3 129 1 69 100 61 523 29 162 195 310 117 17 116 23 137 4 4028 0 133 1141 15 0 1058 115 21 134 134 272 56 11 52 0 30 8 26 175 5 18 55 26 64 8 280 20 494 	3
2 67 65 43 3 132 173 136 1 2 60 134 5 8 331 860 1050 357 30 48 483 334 25 41 244 2 22 24 48 381 1 1472 1 914 5739 18 126 184 403 45 5475 1272 41 158 0 431 33 8 87 57 624 1 1344 28 73 13 5764 11 9846 4 0 268 1 237 59 2 36 56 1787 6303 8 48 1543 1430 16 189 8 241 1322 3 288 129 10 62 668 1 118 3013 11 5305 14 0 276 513 340 6 1543 2 110 23 87 2006 514 45 66 101 104 4367 19 16 17 85 5 754 125 2 36 5 75 466 6 127 896 2256 1002 287 1 985 717 11 8 59 78 65 1930 39 407 63 15 92 0 81 120 2 219 2 110 157 4 165 913 3711 1543 112 39 41 32 162 172 53 2 22 65 43 5 78 65 1506 1 197 53 2 135 29 1749 178 53 118 280 8 0 58 27 1129 16 925 711 407 50 4 54 180 1 428 4 146 211 20 762 21 87 310 122 399 14 54 1543 52 88 256 151 2 74 10 2020 600 25 12 931 14 11 23 68 1022 15 6150 216 646 4 747 0 340 1 16 1060 6154 32 20 238 4 859 54 30 2 70 21 103 37 17 275 89 40 6 33 45 59 1 118 9 383 121 7 27 562 2 621 9 140 245 220 9 3 206 2098 112 0 1068 1299 1 5 344 21 34 27 328 4 426 37 2 233 66 13 249 1 2 312 279 15 6337 37 2 274 0 268 6 58 7 3 44 53 189 2 515 21 87 337 16 293 50 15 0 432 6 0 965 8 52 12 25 952 9 1050 357 30 10 976 259 5 369 21 32 37 62 485 25 4503 13 1802 51 184 403 4 5739 18 26 30 1 35 58 	2
472 796 29 18 92 4217 3 828 444 49 44 6 0 3359 4044 54 258 10 3673 20 317 4 98 143 20 31 305 17 60 112 211 126 1 17 31 42 4394 9 0 868 650 20 24 20 31 27 6337 14 0 28 20 621 199 724 4 146 402 50 19 0 479 32 61 1462 20 31 305 20 60 34 3653 178 919 4 0 1209 3336 2 462 1104 1 2459 4 3628 121 366 23 229 29 18 144 790 15 2524 11 159 88 7 0 582 29 0 53 0 4869 5421 88 60 112 157 0 145 582 7 2976 11 17 480 4 4 216 2354 4 112 211 126 7 305 4 444 582 15 71 44 2512 3437 4 0 97 1 2964 9 0 90 52 20 94 33 32 152 20 2113 29 0 434 1310 9 547 140 1 245 220 152 564 135 4 954 89 23 3 4742 495 1567 175 11 18 191 0 2040 58 570 20 24 32 3 265 1 88 116 3 1988 511 88 7 562 670 73 4 1268 54 212 436 1230 4 112 157 54 30 7 26 470 211 40 38 29 0 276 53 1 7 811 4 454 14 20 425 14 0 127 340 1 5 7 32 152 26 413 267 104 410 57 66 230 14 5 32 33 25 3 1087 6 1118 1 1923 1 199 196 748 6 230 32 304 32 0 30 831 91 24 0 832 138 1 2 24 0 6352 14 653 1336 194 334 31 80 841 1 209 20 256 9 3 2283 6 230 64 7 470 40 14 178 0 230 7 35 15 17 283 5702 4 1243 1480 5 40 560 283 41 1022 101 37 17 167 36 230 14 48 183 41 3 2236 54 68 81 3731 32 304 32 0 99 831 8 11 33 25 23 3 186 6 854 1810 11 728 21 138 338 5 7 3 96 119 155 32 20 181 152 116 3 35 511 1 87 175 3628 8 71 790 0 582 33 2718 121 7 1466 10 9 49 59 20 31 305 231 375 6 168 17 337 1991 187 539 16 155 96 119 1 17 116 3 26 511 20 194 1658 5 1 20 167 51 63 33 5 8 61 2834 293 18 8 10 3 541 185 1 136 20 46 134 0 58 30 25 225 3 258 	4
16 28 8 35 0 970 970 2147 142 78 3 77 79 1100 4 5 2 1839 4 47 0 1434 205 14 3 192 6 508 138 1887 23 3 204 363 6 0 2412 138 82 5 237 4 0 1059 224 25 69 26 13 8664 284 47 0 932 325 17 496 4 76 5 503 12 16 28 8 3 1113 10 0 730 42 196 14 2917 588 182 128 196 374 0 30 8 26 15 2829 5 8 3 79 667 15 41 3 79 	4
58 43 1421 54 392 231 1364 4 47 54 30 1 118 115 21 422 4065 702 45 2320 2 24 4 439 124 50 4 0 109 4 47 3 206 379 173 2 621 75 221 44 53 2 111 50 33 1 33 7 71 44 617 33 2 226 22 41 337 19 61 8665 1 461 662 0 109 420 1 130 13 368 206 147 17 22 61 218 629 50 297 9 1691 0 527 190 1008 2 1122 783 280 0 1406 78 4 757 309 2 476 101 121 362 1267 2701 56 0 1915 118 70 21 362 184 4 3 1706 109 4980 	3
1477 77 673 11 0 2043 10 190 1044 794 4842 5 18 94 3 850 779 182 14 610 1 356 1332 1 351 253 307 1 3 288 252 6 30 1 1555 485 309 52 20 111 0 1698 7 93 96 760 64 8 898 1131 32 2 783 5 147 37 33 7 66 2853 0 28 104 1363 3 288 827 6 101 1 78 0 1996 4 34 3 35 1349 9 506 4842 	4
360 0 28 8 336 172 53 2 51 33 1 5 883 405 220 45 27 4 47 62 0 309 8 1731 1 424 14 6733 374 1 104 160 410 3 0 185 8 6155 80 2456 41 134 188 3 617 1080 630 15 17 67 94 0 90 382 381 2 67 171 24 1 168 19 48 1968 861 431 30 398 99 8 1149 0 215 381 25 1070 381 27 47 149 45 199 6 83 3 341 6 382 381 283 3 192 6 278 1 45 488 1 12 72 34 38 629 51 33 41 574 694 584 6 53 5 18 80 225 0 161 	5
2 24 0 679 1 5 7 131 0 213 4302 3330 1 872 645 31 3 35 1067 37 12 123 223 9 3 35 97 14 61 1093 99 16 8 0 28 4 51 108 113 1 17 31 408 4 954 89 	5
27 174 35 3147 1 559 1218 2 94 13 3147 9 13 1644 43 1 17 31 277 168 49 4 5470 49 559 2471 4 7554 17 22 168 1297 	5
10 3 928 1561 5 18 3 703 27 2 115 21 499 96 1 10 16 837 13 1395 31 1903 2 100 0 394 381 31 1521 15 264 4 1102 202 56 13 146 8 11 0 30 8 1040 1 1050 477 0 58 7 1152 1139 20 621 106 509 220 4 47 54 212 2477 1 52 20 256 9 1848 2668 0 265 56 5 606 39 33 8 119 1195 1 66 677 357 30 10 506 	2
13 2159 1 2 111 19 3 1130 2342 1058 1 20 55 335 5 91 24 0 382 381 1 2 24 0 95 381 194 6 89 453 11 0 418 19 0 180 7 75 326 14 27 174 378 43 1 81 260 56 0 75 203 418 12 167 107 17 167 596 5 63 3 176 637 11 7 0 68 189 20 115 21 36 0 820 349 31 350 0 58 7 19 0 1619 1 0 30 7 148 32 61 1462 2 70 21 103 280 17 718 29 6300 1410 33 8 1076 4 34 900 1 33 25 8592 11 0 1034 72 34 2218 6431 78 651 708 40 129 3520 822 15 3608 381 8 3 35 1067 4 0 630 295 18 690 11 16 1 636 121 4732 29 6300 46 5000 1410 4 146 375 6 0 6144 2496 407 40 6 0 1 1017 0 52 17 1308 172 377 16 97 3186 3 1868 11 72 1282 1 5 26 511 3608 381 	4
2 2371 13 102 258 4 3952 18 0 53 56 215 1232 32 13 4101 933 12 22 529 29 62 2619 2 281 2 154 264 11 534 36 3 1113 10 0 730 97 80 2 293 0 2998 2599 1 771 11 0 2599 431 0 3660 923 14 38 0 77 1827 2774 80 11 400 34 5 2 590 118 2 446 50 4 0 403 0 1853 1637 39 6 3 4785 7510 45 30 2491 32 2 2143 0 97 7 810 14 101 159 118 2 22 6398 1813 4 3952 18 14 3 132 1085 349 1 418 1326 294 665 679 127 3407 127 30 8 767 542 9 1758 381 25 56 128 273 1464 25 56 199 273 2022 3234 3755 2547 560 10 0 650 1578 243 	4
